name,x,y,plst,dem,at
USC00053258,-103.4958,39.2775,30.75,1709.3,31.1
USC00053261,-105.6997,39.7053,24.98,2596.9,26.7
USC00053359,-107.3172,39.5181,31.99,1796.8,29.4
USC00053387,-105.2472,39.7197,29.55,2272.3,29.4
USC00053446,-106.0056,40.5092,24.71,2743.2,21.7
USC00053496,-105.8322,40.2669,27.62,2657.9,23.9
USC00053500,-105.8667,40.185,30.57,2526.2,24.4
USC00053530,-105.6786,39.4608,22.51,2644.1,23.9
USC00053541,-105.5119,37.7333,35.71,2494.2,27.8
USC00053553,-104.6992,40.4022,43.91,1437.1,37.2
USC00053629,-105.3503,39.9364,22.09,2429.3,27.8
USC00053652,-105.3925,38.6867,28.69,2717.3,23.9
USC00053662,-106.9672,38.5253,30.08,2323.2,22.2
USC00053867,-107.2547,40.4925,39.4,1971.1,27.2
USC00054054,-106.0003,40.9678,33.89,2365.2,26.7
USC00054078,-102.1289,38.0636,42.51,1038.8,35.6
USC00054082,-102.3411,40.5453,38.11,1152.1,35
USC00054135,-105.6319,40.5831,14.51,2901.7,23.3
USC00054172,-103.4897,39.1439,43.65,1531.6,34.4
USC00054242,-102.2939,39.7033,25.95,1208.5,32.8
USC00054254,-107.5333,37.0856,30.18,1995.8,28.3
USC00054380,-102.6803,39.6553,30.75,1303,32.8
USC00054388,-102.9297,38.0633,36.03,1162.5,31.7
USC00054444,-103.5428,38.7411,39.21,1546.9,32.2
USC00054452,-105.0953,39.49,31.37,1702.9,31.7
USC00054538,-103.3219,37.4536,38.37,1581.9,32.8
USC00054546,-103.2986,37.115,32.87,1615.4,31.7
USC00054603,-102.8031,38.7658,41.05,1316.7,33.9
USC00054606,-102.7233,38.8867,40.07,1405.1,33.3
USC00054664,-106.3681,40.0575,42.67,2273.8,26.1
USC00054724,-103.5439,37.9825,44.63,1277.7,34.4
USC00054726,-103.4775,37.7511,41.83,1283.2,37.2
USC00054735,-107.3144,38.0228,31.75,2644.4,21.1
USC00054742,-105.4706,38.9075,26.71,2606,26.1
USC00054762,-105.1206,39.7489,41,1719.1,32.8
USC00054770,-102.6306,38.0936,40.09,1105.5,34.4
USC00054834,-103.2153,38.0636,41.97,1185.7,33.9
USC00054945,-103.0822,40.4897,38.15,1386.8,33.3
USC00055025,-103.4986,39.7556,40.35,1478.6,32.8
USC00055236,-105.085,40.435,42.61,1548.4,33.3
USC00055322,-105.9392,37.1742,37.05,2343.9,27.2
USC00055402,-105.0656,39.6211,35.19,1709.9,32.8
USC00055484,-107.9058,40.0358,37.53,1898.6,26.1
USC00055706,-106.1869,37.5811,21.6,2344.5,26.7
USC00055722,-107.8792,38.4858,35.24,1764.5,26.7
USC00055733,-104.8683,39.0564,36.99,2079,31.1
USC00055934,-103.8678,40.9319,38.93,1578.9,32.8
USC00055984,-105.0133,39.8989,43.21,1648.1,34.4
USC00056131,-103.7219,38.2222,38.39,1315.2,33.9
USC00056136,-103.7058,38.53,45.07,1453,35
USC00056259,-107.0531,37.2658,31.74,2319.5,26.7
USC00056323,-104.7503,39.5144,46.19,1799.5,31.1
USC00056765,-104.7169,38.2597,34.43,1479.8,36.7
USC00056816,-105.2353,39.8297,39.61,1798.3,32.2
USC00056832,-108.7728,40.0889,35.82,1608.4,30
USC00057033,-107.7261,39.5572,40.41,1667,28.3
USC00057050,-107.2667,37.7219,26.01,2893.2,21.1
USC00057167,-103.6933,38.0392,36.79,1271,33.3
USC00057249,-105.0703,39.4286,35.6,1864.5,31.1
USC00057287,-104.0939,38.8611,46.03,1845.3,32.2
USC00057296,-105.7106,40.7022,30.79,2347,26.1
USC00057309,-104.9742,38.8417,21.99,2758.4,21.7
USC00057317,-104.9483,37.9136,29.49,2176.6,26.7
USC00057450,-107.1097,37.8225,30.07,2952.6,20
USC00057515,-102.5167,40.8592,52.41,1216.2,36.7
USC00057560,-103.2922,39.5719,33.15,1524,32.8
USC00057572,-105.2353,37.715,32.09,2363.4,28.3
USC00057586,-102.2169,38.4683,39.81,1231.1,33.3
USC00057936,-106.8233,40.4883,33.63,2092.8,26.1
USC00058008,-102.6003,39.3047,37.65,1340.8,33.3
USC00058022,-105.1208,39.4344,27.55,1780,31.1
USC00058064,-106.3714,39.2494,27.01,2968.1,20.6
USC00058157,-104.0567,38.3422,46.81,1488,35
USC00058184,-106.6086,38.8183,26.55,2797.8,21.1
USC00058429,-104.4869,37.1786,35.69,1837.9,31.7
USC00058436,-104.5567,37.1503,33.53,1923.3,30.6
USC00058501,-106.3514,39.0936,33.21,2805.7,21.7
USC00058575,-106.3539,39.6394,27.29,2531.1,23.3
USC00058690,-105.2186,40.9656,40.05,2138.2,30
USC00058756,-106.2792,40.7442,34.55,2455.5,25
USC00058781,-104.7956,37.6303,41.27,1920.2,31.1
USC00058793,-102.2986,37.3822,37.95,1212.5,33.3
USC00058839,-105.2103,40.4256,36.29,1594.1,27.8
USC00058860,-106.0317,37.4297,35.67,2317.4,27.2
USC00058931,-105.4661,38.1311,33.81,2395.7,27.2
USC00059058,-103.0192,38.9031,40.23,1438.7,33.9
USC00059096,-106.2039,40.0375,35.27,2322,26.7
USC00059243,-102.2328,40.0714,41.49,1099.4,33.3
USC00059265,-106.9092,40.1561,27.25,2394.8,24.4
USC00059295,-102.7214,40.1239,45.75,1260,36.1
USC00060227,-73.0086,41.8417,26.61,209.1,27.8
USC00060808,-73.1569,41.2003,35.33,21.3,27.8
USC00060973,-72.9319,41.7944,26.61,153.9,26.7
USC00061762,-73.4167,41.4,36.41,123.4,31.7
USC00063207,-72.0389,41.3511,31.27,12.2,27.8
USC00063420,-72.0531,41.7675,22.87,150.9,24.4
USC00064767,-72.7167,41.55,21.95,112.5,27.2
USC00065445,-73.2208,41.9725,24.03,408.4,23.3
USC00065910,-72.0642,41.5269,35.57,6.1,31.1
USC00067958,-72.2606,41.9983,24.67,224.3,25.6
USC00068138,-72.2286,41.795,25.79,202.7,23.9
USC00069162,-72.7806,41.8089,28.05,109.7,26.1
USC00069388,-71.9031,41.9442,24.38,109.7,25
USC00071200,-75.7325,39.5917,39.53,24.4,30.6
USC00072730,-75.5056,39.1467,39.89,9.1,31.7
USC00079605,-75.5414,39.7739,36.39,82.3,30
USC00080228,-81.8739,27.2181,33.5,9.1,31.7
USC00080369,-81.5267,27.5947,38.55,46.9,34.4
USC00080478,-81.8325,27.8864,37.58,33.8,33.3
USC00080737,-80.9958,26.3283,34.75,4.6,33.3
USC00080945,-82.5014,27.4467,35,6.1,33.9
USC00081022,-84.9789,30.3794,28.83,43.9,35
USC00081651,-81.0492,26.7361,36.04,5.5,36.1
USC00081978,-81.5161,29.425,29.9,16.2,32.2
USC00082008,-83.1053,29.6333,32.69,12.8,33.9
USC00082150,-81.0083,29.1967,36.46,8.8,33.9
USC00082229,-81.3106,29.0181,36.35,7.6,30.6
USC00082298,-81.1292,26.6033,31.96,6.1,35
USC00083020,-80.9144,25.1422,29.4,0.9,33.3
USC00083153,-82.1378,27.5706,32.39,34.1,33.3
USC00083163,-80.2011,26.1019,40.89,4.9,33.9
USC00083207,-80.3508,27.4419,35.72,7.6,26.7
USC00083909,-80.2858,25.8175,38.39,3.7,32.8
USC00084050,-80.1342,26.0283,37.83,2.7,33.3
USC00084095,-80.55,25.5011,28.15,2.7,33.9
USC00084289,-82.3125,28.8028,31.67,12.2,32.8
USC00084320,-80.6364,24.9178,29.5,1.8,32.2
USC00084394,-82.9447,30.5228,30.59,44.8,33.9
USC00084461,-80.0553,26.86,35.23,1.5,32.8
USC00084625,-81.4239,28.2764,34.47,18.3,33.9
USC00084662,-81.4264,26.7458,37.75,4.9,33.3
USC00084731,-82.5942,30.1853,31.99,59.4,27.8
USC00084802,-82.0136,27.9914,34.36,41.8,31.1
USC00085076,-81.7844,28.8728,31.98,20.7,31.1
USC00085184,-80.2161,26.4986,34.85,6.4,30.6
USC00085275,-83.4022,30.4653,30.96,36.6,34.4
USC00085359,-81.7139,25.9492,36.78,3,31.1
USC00085539,-83.1819,30.1064,31.91,19.8,34.4
USC00085612,-80.6539,28.1136,38.8,10.7,35
USC00085667,-80.3836,25.7553,38.1,4.3,33.9
USC00085880,-83.9858,30.4406,32.39,66.8,33.9
USC00085895,-81.0872,26.84,33.43,10.7,32.8
USC00085973,-81.5992,27.9378,31.88,38.1,35
USC00086048,-81.4914,26.8261,31.76,13.1,33.9
USC00086065,-82.3161,27.2417,29.17,6.1,33.3
USC00086078,-81.6842,26.1653,34.39,12.2,33.9
USC00086129,-85.8831,30.9539,32.22,32,36.7
USC00086240,-86.4928,30.5317,31.21,18.3,33.3
USC00086315,-80.2158,25.95,41.09,3,33.3
USC00086414,-82.0778,29.1639,32.62,22.9,32.8
USC00086657,-81.3045,26.7897,32.7,6.1,35
USC00086764,-80.1489,26.8261,36.85,6.1,32.2
USC00086828,-84.485,29.9989,28.82,1.8,33.3
USC00086842,-85.6606,30.2492,32.51,1.5,34.4
USC00086880,-82.3475,27.6089,29.63,18.3,31.1
USC00086999,-87.1986,30.53,41.97,34.7,36.7
USC00087020,-80.4361,25.5819,31.89,3,34.4
USC00087025,-83.5742,30.0986,36.61,13.7,33.3
USC00087205,-82.1422,28.0236,33.9,36.6,31.7
USC00087228,-81.5308,28.7503,33.72,29.9,32.8
USC00087261,-80.9181,29.0361,30.75,4.9,32.8
USC00087304,-80.2628,27.0997,32.57,3.7,32.8
USC00087397,-81.9983,26.9164,32.64,6.1,32.8
USC00087760,-80.5936,25.3867,30.99,2.1,37.8
USC00087826,-81.2883,29.8858,29.51,3.7,34.4
USC00087851,-82.26,28.3378,29.51,57.9,31.7
USC00087982,-81.2778,28.8147,31.61,3.7,31.7
USC00088368,-80.6403,26.47,31.46,6.1,33.9
USC00088529,-82.1164,29.9381,30.94,45.7,33.9
USC00088620,-80.2397,27.1897,34.27,4,33.9
USC00088756,-84.3556,30.3961,34.62,16.8,36.1
USC00088782,-82.4006,27.7053,30.67,12.2,32.8
USC00088824,-82.7539,28.1522,31.92,2.4,32.2
USC00088942,-80.8169,28.6242,33.91,4.9,32.8
USC00089120,-82.8186,29.4083,28.12,10.1,30.6
USC00089176,-82.4364,27.1006,39.69,2.4,34.4
USC00089401,-81.7994,27.5478,35.86,18.3,33.3
USC00089430,-82.5756,28.5175,32.18,6.1,32.8
USC00090010,-83.3078,31.9381,35.47,73.2,35.6
USC00090140,-84.1489,31.5339,34,54.9,34.4
USC00090181,-84.73,34.165,31.42,297.2,33.3
USC00090219,-84.3506,34.1014,34.25,346.9,32.8
USC00090603,-84.4703,34.3328,32.66,387.1,30.6
USC00090670,-82.3756,31.8414,32.76,64.9,38.3
USC00090969,-83.9444,34.8544,32.22,594.1,28.3
USC00091340,-81.5022,31.1681,35.88,4,32.2
USC00091463,-84.2175,30.8697,31.44,61.3,33.3
USC00091640,-85.0806,33.5972,35.57,303.3,32.2
USC00091665,-84.7925,34.2042,37.81,240.5,33.9
USC00091732,-85.2339,34.0589,35.02,239.3,34.4
USC00091863,-84.7642,34.7583,37.78,216.4,36.1
USC00091908,-85.2711,34.9203,35.16,238.4,33.9
USC00091965,-83.5428,34.6158,33.73,423.7,31.1
USC00091982,-83.3967,34.8878,30.42,598.9,29.4
USC00092006,-83.7658,34.5858,32.72,477.6,30
USC00092180,-83.4894,34.2625,29.76,249.9,31.1
USC00092266,-83.7747,31.985,37.77,93.9,35
USC00092283,-83.5286,34.5181,32.48,448.1,29.4
USC00092318,-83.8436,33.5972,35.02,234.4,31.1
USC00092361,-83.9408,31.8453,29.26,74.7,33.9
USC00092408,-84.1281,34.2286,35.28,347.5,31.7
USC00092450,-84.7931,31.7672,35.6,140.5,35.6
USC00092485,-84.7475,33.9881,34.36,335.3,33.9
USC00092517,-83.3045,34.1175,32.73,237.7,31.1
USC00092738,-84.8911,31.0286,33.05,45.7,36.1
USC00092783,-82.8206,31.4889,34.95,71,35
USC00092844,-82.9,32.5575,31.94,61,32.8
USC00092966,-83.2058,32.2003,33.21,121.9,33.9
USC00093060,-82.855,34.1408,28.98,164.6,30.6
USC00093538,-81.6289,31.8717,38.33,28,34.4
USC00093578,-85.0494,31.615,32.5,64,33.3
USC00093621,-83.86,34.3006,31.89,356.6,31.7
USC00093658,-85.0375,31.8967,34.07,149.4,35
USC00094133,-82.93,34.3519,35.51,210.3,31.1
USC00094138,-82.8342,34.3389,30.46,210.3,32.2
USC00094170,-83.4681,32.2842,36.19,74.7,35
USC00094204,-82.5808,31.8878,31.78,76.2,32.8
USC00094230,-83.7261,34.6997,31.39,455.1,32.2
USC00094648,-84.4461,34.4758,35.36,446.5,32.8
USC00094688,-84.25,34.55,27.69,399.3,33.3
USC00094700,-84.3544,33.5311,38.8,283.5,33.3
USC00094941,-85.3203,34.6639,34.03,273.7,33.3
USC00094949,-85.0317,33.0536,37.44,222.5,33.9
USC00095165,-83.1136,33.8706,34.44,221.3,31.7
USC00095314,-82.3914,33.0125,35.76,98.1,31.1
USC00095401,-82.3306,32.2025,37.22,65.2,32.2
USC00095404,-84.5783,33.8533,38.92,298.7,30.6
USC00095666,-84.0678,33.4522,34.47,245.4,35
USC00095811,-82.0819,32.3972,35.04,36.6,31.1
USC00095874,-83.2497,33.0831,35.27,112.2,31.7
USC00095988,-83.6975,33.3328,31.68,157.9,33.3
USC00096087,-83.7492,31.1769,37.15,103.6,35
USC00096093,-83.4128,34.9047,26.06,1055.8,25
USC00096335,-84.915,33.3997,33.03,242.3,33.9
USC00097087,-84.3711,32.0467,33.2,152.4,33.3
USC00097171,-82.9239,31.6953,34.63,91.4,33.9
USC00097276,-83.5692,30.7836,33.33,56.4,32.2
USC00097600,-85.1583,34.2414,37.01,208.8,35
USC00097777,-82.8045,32.9744,35.62,137.5,35
USC00098064,-83.0767,33.5636,32.07,211.8,30
USC00098436,-85.39,34.4547,35.21,194.8,34.4
USC00098535,-84.5197,32.6875,34.31,195.1,33.9
USC00098666,-83.8611,30.9139,32.1,73.2,33.3
USC00098703,-83.4767,31.4461,33.72,115.8,33.3
USC00098740,-83.3319,34.5786,32.76,308.5,31.7
USC00098974,-83.2736,30.8056,38.01,80.8,32.8
USC00099027,-83.8289,32.1083,34.19,103,35
USC00099124,-83.6164,32.6094,39.27,128,32.8
USC00099141,-82.6222,33.4028,30.6,149.4,31.7
USC00099157,-82.7058,33.7264,32.7,189,30
USC00099194,-82.0061,33.0725,32.64,82.3,32.2
USC00099486,-83.2911,33.9664,32,271.3,30.6
USC00100010,-112.8253,42.9536,33.46,1342.6,30.6
USC00100218,-112.8036,42.7986,40.94,1374.6,32.2
USC00100282,-115.4522,43.3572,31.03,1183.2,31.1
USC00100470,-111.4564,44.0708,34.13,1588.6,28.3
USC00100667,-116.5594,47.9803,30.81,636.1,29.4
USC00100803,-111.385,42.3353,45.69,1817.8,30
USC00100915,-112.3531,43.1969,38.63,1382.6,30
USC00101018,-116.0542,43.5253,49.61,865.6,31.7
USC00101180,-116.8981,44.8364,47.39,562.1,35
USC00101195,-115.8017,42.8819,49.33,771.1,33.9
USC00101220,-114.7453,42.6006,40.98,1158.2,28.9
USC00101363,-116.0572,48.0864,30.02,662.3,26.7
USC00101408,-116.6753,44.5733,45.97,807.7,36.1
USC00101514,-116.0481,44.5228,33.25,1492.3,28.3
USC00101551,-114.8661,42.5503,48.33,1165.9,31.1
USC00101831,-116.2558,47.0111,31.85,860.1,21.1
USC00101956,-116.7967,47.6822,35.89,650.1,27.8
USC00102159,-116.3919,46.0336,39.35,1202.4,26.7
USC00102187,-116.4325,44.7442,46.56,897,34.4
USC00102260,-113.5581,43.465,45.7,1797.4,28.9
USC00102390,-115.5667,44.4667,29.16,1717.5,27.2
USC00102676,-111.1125,43.7306,36.78,1865.4,25.6
USC00102707,-112.2006,44.2436,46.67,1661.2,30.6
USC00102845,-116.3217,46.5022,38.45,303.3,32.2
USC00102942,-116.4664,43.8544,42.9,728.5,31.7
USC00103297,-112.4133,43.0428,40.7,1360.9,32.2
USC00103631,-115.3231,42.9403,47.42,751.6,36.1
USC00103771,-116.1175,45.9414,43.23,1005.8,28.3
USC00103882,-113.5472,43.7186,45.21,1829.1,26.7
USC00103932,-114.9239,42.8114,41.82,883,34.4
USC00103940,-114.3025,43.5186,33.82,1619.1,28.9
USC00103964,-112.2642,43.9664,45.27,1460,32.8
USC00104154,-115.7989,46.6131,31.95,993.6,25.6
USC00104318,-116.9211,43.6058,39.99,679.7,32.2
USC00104384,-113.0033,43.7828,41.67,1469.1,30.6
USC00104455,-112.0125,43.5139,42.5,1445.4,29.4
USC00104456,-111.7847,43.3456,35.41,1776.4,27.8
USC00104598,-111.3714,44.4189,29.53,1917.2,25.6
USC00104670,-114.5192,42.7325,40.57,1140,31.7
USC00104793,-116.0339,46.23,41.06,368.8,32.8
USC00104831,-116.1222,47.5339,40.2,724.5,27.8
USC00104845,-114.3603,43.6842,38.78,1795.3,25.6
USC00105143,-112.0067,42.6194,40.86,1400.6,31.1
USC00105177,-113.3622,44.6831,37.17,1828.8,26.7
USC00105275,-111.3133,42.1231,28.87,1809,30
USC00105462,-113.6317,43.9181,37.41,1797.4,26.7
USC00105678,-112.9981,42.6681,49.85,1278.6,35.6
USC00105708,-116.1047,44.8872,40.74,1531.6,30
USC00105716,-112.1936,42.6522,45.16,1453.9,30
USC00105897,-115.015,44.7189,34.82,1365.5,29.4
USC00105980,-113.5003,42.6767,38.26,1269.2,31.1
USC00106152,-116.9558,46.7281,40.56,810.8,29.4
USC00106305,-116.5753,43.6039,44.43,752.9,32.8
USC00106388,-116.2933,44.9714,44.08,1177.1,28.9
USC00106424,-116.243,46.2325,39.48,990,25.6
USC00106586,-116.2828,44.1758,44.09,937.3,31.1
USC00106764,-111.2167,43.35,34.45,1641.3,27.8
USC00106844,-116.9442,43.8022,37.94,698,33.3
USC00106877,-113.7622,42.6283,26.91,1264.9,28.3
USC00106891,-116.9311,44.0764,42.4,655.3,32.2
USC00107046,-115.8006,46.4922,32.9,938.8,26.1
USC00107208,-112.4086,42.8917,43.54,1472.8,32.2
USC00107210,-112.4444,42.875,44.49,1359.4,31.7
USC00107346,-111.8825,42.0933,29.91,1438.4,32.2
USC00107386,-116.8353,48.3511,24.63,722.7,30
USC00107644,-111.7892,43.8083,36.36,1525.5,29.4
USC00107689,-111.9125,43.6758,35.6,1489.9,28.3
USC00107706,-116.315,45.4239,47.85,548.6,35
USC00107808,-112.875,42.5139,43.97,1432.6,30
USC00108022,-111.6789,43.9517,39.12,1496.6,27.2
USC00108062,-116.5789,47.3164,36.16,655.6,28.9
USC00108412,-116.8317,43.0022,39.02,1877.6,26.1
USC00108818,-111.7367,43.8867,33.74,1501.1,28.3
USC00108937,-111.2792,43.4372,36.12,1645,29.4
USC00109303,-114.3461,42.5458,36.23,1207,29.4
USC00109498,-115.9314,47.4753,30.06,826,24.4
USC00109560,-115.6789,45.2658,35.24,1800.5,32.2
USC00109846,-116.6233,46.2381,35.8,1210.7,25.6
USC00110072,-90.7417,41.2019,29.06,224.3,27.8
USC00110137,-90.1464,38.8664,29.67,132.6,32.2
USC00110187,-89.2344,37.4814,34.89,195.1,33.9
USC00110306,-89.7964,39.9275,29.35,179.8,28.9
USC00110338,-88.3092,41.7806,32.37,201.2,28.3
USC00110356,-90.4447,40.6633,28.34,193.5,29.4
USC00110442,-88.1639,42.1153,25.98,266.7,26.7
USC00110598,-91.1125,40.3444,30.03,198.1,31.7
USC00110764,-89.0864,40.4864,31.88,259.7,28.9
USC00110993,-88.6531,37.1275,32.87,100.6,33.3
USC00111160,-90.1942,38.5669,32.58,121.9,30.6
USC00111265,-89.1658,37.7308,34.04,118.9,32.8
USC00111280,-89.8703,39.2883,34.41,189.3,30
USC00111290,-89.3658,38.6308,30.23,152.7,29.4
USC00111302,-88.1805,38.0733,34.29,102.1,31.1
USC00111420,-88.2819,41.3978,27.93,153.9,29.4
USC00111436,-88.1653,39.4761,39.27,213.4,28.9
USC00111475,-88.7108,40.7394,25.79,216.4,31.1
USC00111497,-87.7853,42.1397,29.9,192,30
USC00111550,-87.6094,41.8558,31.82,177.7,29.4
USC00111577,-87.7775,41.7372,35.06,189,28.9
USC00111836,-89.2414,40.6211,31.2,195.1,30
USC00112140,-87.6483,40.1389,35.31,170.1,28.9
USC00112193,-88.9506,39.8289,34.95,194.8,28.9
USC00112223,-88.7756,41.9342,28.16,266.1,28.9
USC00112483,-89.1931,37.9878,30.62,128,30.6
USC00112500,-88.4111,41.1072,26.59,191.4,28.9
USC00112687,-88.6244,39.1181,30.14,190.5,30
USC00112736,-88.2861,42.0628,30.66,232.6,27.8
USC00112745,-90.2269,42.3161,28.27,205.7,30
USC00112931,-88.3264,38.3806,32.27,131.1,31.7
USC00113106,-88.4797,38.6786,34.9,146.3,31.1
USC00113262,-89.6039,42.2972,32.19,228.6,28.9
USC00113290,-90.1544,41.8978,24.39,180.4,27.8
USC00113320,-90.3856,40.9464,32.37,232,28.9
USC00113335,-90.035,41.1739,28.66,246.9,32.2
USC00113384,-90.1486,41.4511,28.65,194.8,29.4
USC00113455,-91.0233,40.8822,26.61,164,30.6
USC00113612,-87.9989,38.2758,32.37,132.6,31.1
USC00113717,-90.7086,39.7378,27.55,191.4,30
USC00113879,-88.5244,37.7408,38.73,111.3,36.1
USC00114078,-88.1906,39.1397,31.27,152.4,30.6
USC00114108,-89.4919,39.1611,33.06,192,31.7
USC00114198,-87.685,40.4664,32.25,216.4,29.4
USC00114317,-87.6564,39.1139,31.37,133.2,31.1
USC00114355,-91.0094,41.4256,25.63,167.6,28.9
USC00114400,-88.9703,38.4931,30.51,173.7,29.4
USC00114442,-90.1978,39.7347,28.98,185.9,30
USC00114447,-90.2286,39.7133,33.59,190.8,31.1
USC00114489,-90.3431,39.1025,28.19,192,30
USC00114530,-88.1028,41.5033,29.46,165.5,28.3
USC00114603,-87.8856,41.1381,27.06,195.1,30.6
USC00114629,-89.9492,37.9842,31.07,115.8,32.8
USC00114710,-89.8997,41.2428,32.22,237.7,28.3
USC00114780,-90.2897,40.9025,28.96,221.9,28.3
USC00114823,-90.9686,40.5839,28.61,210.3,33.9
USC00114957,-87.7197,38.7239,31.73,137.5,30
USC00114991,-89.8178,38.6003,31.94,151.8,30.6
USC00115079,-89.3386,40.1519,36.96,177.7,28.9
USC00115097,-88.0728,41.8128,28.04,207.3,28.3
USC00115113,-89.8744,39.6314,29.71,182.9,27.2
USC00115326,-88.6078,42.2636,27.78,248.4,28.3
USC00115372,-88.7533,41.3286,28.99,149.4,28.3
USC00115413,-89.6511,40.1642,31.3,182.9,30.6
USC00115493,-88.2533,42.3092,29.19,224.3,28.3
USC00115712,-89.0339,40.9125,27.05,228.6,30.6
USC00115768,-90.6381,40.9442,27.46,219.5,29.4
USC00115772,-90.7197,40.9361,27.59,220.7,28.9
USC00115825,-88.4336,41.3708,25.15,159.7,29.4
USC00115833,-89.9744,41.8039,28.22,183.8,30
USC00115841,-89.4614,39.4158,32.59,192,28.3
USC00115888,-87.7578,38.4106,36.89,131.1,29.4
USC00115901,-89.9842,42.0981,27.67,195.1,28.3
USC00115943,-88.8533,38.3483,32.16,149.4,29.4
USC00115961,-88.0769,42.2553,29.98,256,27.8
USC00116011,-89.3586,38.3431,33.24,156.4,31.7
USC00116025,-88.5,39.3536,30.13,196,30.6
USC00116080,-91.0578,41.1925,27.39,167,30.6
USC00116157,-88.1828,38.9917,30.84,167.6,30
USC00116200,-88.95,40.5492,33.93,240.8,30.6
USC00116446,-88.0817,38.7003,33.19,139.9,31.1
USC00116526,-88.9106,41.3283,29.56,160,29.4
USC00116558,-87.6225,39.0028,33.96,136.9,29.4
USC00116579,-89.0867,39.3686,30.88,198.1,30
USC00116610,-87.6672,39.6186,30.58,199,30
USC00116616,-87.6803,41.4947,32.18,216.4,28.9
USC00116661,-88.9781,41.6653,27.3,271,27.2
USC00116738,-90.8236,39.8058,27.85,198.1,30.6
USC00116753,-89.1072,41.3503,31.28,189,30
USC00116819,-88.1828,40.7569,32.96,204.2,33.3
USC00116837,-90.8058,39.6222,27.37,204.2,30.6
USC00116897,-89.6119,42.0347,25.35,260.9,28.3
USC00116910,-88.6364,40.8778,34.45,198.1,29.4
USC00116970,-90.4642,40.5914,26.64,198.1,31.7
USC00116998,-89.4519,41.3661,31.62,212.4,30.6
USC00117004,-89.7564,40.9275,30.44,228.6,30
USC00117077,-91.4281,39.9058,28.02,147.2,31.7
USC00117126,-89.1022,39.1483,33.27,182.9,30
USC00117187,-88.9883,38.0406,31.61,138.7,30.6
USC00117345,-87.7769,39.0061,31.73,163.1,31.1
USC00117354,-89.0708,41.9117,27.17,236.2,27.8
USC00117391,-90.5647,41.5181,31.46,173.1,28.3
USC00117457,-88.085,41.6042,27.06,195.1,28.3
USC00117487,-88.4122,37.4747,34.19,121.9,32.8
USC00117551,-90.4792,40.1347,27.19,203.9,29.4
USC00117590,-88.5364,40.4536,31.03,243.8,29.4
USC00117636,-88.9461,38.6453,31.28,167.6,30
USC00117876,-88.7739,39.4078,31.26,199.6,30.6
USC00117952,-87.8228,39.9678,28.68,204.8,32.2
USC00118020,-88.4311,37.1644,33.3,108.8,33.3
USC00118186,-89.625,39.8361,35.41,177.1,29.4
USC00118293,-89.9903,42.3997,25.77,295.7,26.7
USC00118324,-88.1783,42.0256,29.9,249.6,31.1
USC00118389,-88.6067,39.5608,32.53,196.3,28.9
USC00118684,-88.2908,39.7947,31.1,199.6,28.9
USC00118740,-88.2403,40.0839,38.82,219.8,29.4
USC00118781,-89.0953,38.9581,32.91,152.4,30
USC00118860,-89.7689,39.5061,33.99,205.7,30
USC00118916,-89.6025,41.5603,27.99,204.5,31.1
USC00119002,-90.1619,38.3664,32.09,201.5,31.7
USC00119021,-87.7556,40.7928,30.8,189,28.9
USC00119241,-90.3789,39.4411,25.5,176.8,29.4
USC00119331,-90.4528,39.635,27.23,167.9,30
USC00120177,-85.7164,40.1117,32.61,256.3,28.3
USC00120200,-85.0183,41.6639,32.73,310.9,26.7
USC00120331,-87.1964,40.2839,28.32,221.6,28.9
USC00120676,-84.9247,40.6692,30.88,255.7,26.1
USC00120784,-86.5214,39.1742,41.36,253,29.4
USC00120830,-85.1547,40.8142,30.05,262.4,28.3
USC00120852,-87.2736,38.0303,33.03,121.9,30.6
USC00121030,-85.0128,39.4239,35.24,192,31.7
USC00121303,-86.0586,39.9617,37.05,229.2,29.4
USC00121326,-86.0514,39.88,38.4,250.5,28.9
USC00121417,-86.955,40.6653,28.86,219.5,28.3
USC00121739,-85.4897,41.1453,31.44,254.2,28.3
USC00121747,-85.9228,39.1661,38.1,186.8,30
USC00122096,-84.93,40.8483,33.93,239.3,28.3
USC00122149,-86.6661,40.615,27.82,169.5,28.3
USC00122309,-86.6983,38.4558,29.92,210.3,30.6
USC00122620,-87.0917,38.87,33.33,146.3,30
USC00122638,-85.8453,40.2872,29.95,264,28.3
USC00122731,-87.5783,37.9647,34.62,115.8,32.2
USC00122825,-85.1483,40.2539,32.05,294.1,28.9
USC00123078,-86.8872,40.9842,28.95,207.3,27.2
USC00123082,-86.5067,40.2986,31.27,251.2,27.8
USC00123091,-86.0408,39.4689,36.78,219.5,30
USC00123104,-87.3083,38.8672,30.95,167.6,29.4
USC00123146,-86.6114,38.5933,30.53,249.9,31.7
USC00123206,-85.1292,41.3414,33.76,268.2,27.8
